instnm,sub_pref,course,course_title,academic_year
The University of Texas at Austin,KOR,320K,THIRD-YEAR KOREAN I,2024
The University of Texas at Austin,LAH,149,SCHOLARS HONORS CAPSTONE,2024
The University of Texas at Austin,LAH,102H,THE IDEA OF THE LIBERAL ARTS,2024
The University of Texas at Austin,L A,340,LEADERSHIP/URBAN ENGAGEMENT,2024
The University of Texas at Austin,L A,331R,RESEARCH INTERNSHIP,2024
The University of Texas at Austin,L A,325,TOPICS IN THE LIBERAL ARTS,2024
The University of Texas at Austin,L A,321,INTERNATIONAL INTERNSHIP,2024
The University of Texas at Austin,L A,320J,JEWISH STUDIES INTERNSHIP,2024
The University of Texas at Austin,LAH,112H,THE NATURE OF INQUIRY,2024
The University of Texas at Austin,KOR,312K,SECOND-YEAR KOREAN I,2024
The University of Texas at Austin,KIN,425K,PHYSIOLOGY OF EXERCISE,2024
The University of Texas at Austin,KIN,627F,INTERNSHIP,2024
The University of Texas at Austin,KIN,627J,INTERNSHIP/FLDWK: OFF CAMPUS,2024
The University of Texas at Austin,KIN,628,INTERNSP/FLDWK IN SPORT MGMT,2024
The University of Texas at Austin,LAS,301,KEY IDEAS/ISSUES IN LAT AMER,2024
The University of Texas at Austin,LAS,310C,AFRO-BRAZILIAN DIASPORA,2024
The University of Texas at Austin,LAS,310R,LATIN AMERICA AND THE US,2024
The University of Texas at Austin,LAS,322,TPCS IN LATIN AMERICAN STUDIES,2024
The University of Texas at Austin,LAS,322L,EMPIRES: AZTEC AND SPANISH,2024
The University of Texas at Austin,LAS,324L,TPCS IN LAT AMER ANTHROPOLOGY,2024
The University of Texas at Austin,LAS,326,TOPICS IN LATIN AMERICAN MUSIC,2024
The University of Texas at Austin,LAS,327,TPCS IN LATIN AMER ART HISTORY,2024
The University of Texas at Austin,LAS,370S,TPCS HISPANIC LIT/CUL/CIV/LIN,2024
The University of Texas at Austin,LAS,366,TPCS IN LATIN AMERICAN HISTORY,2024
The University of Texas at Austin,LAS,330,TOPICS IN LATIN AMER GEOGRAPHY,2024
The University of Texas at Austin,LAS,328,TOPICS IN LATIN AMERICAN ARTS,2024
The University of Texas at Austin,LAH,351C,AFR AMER FAM HIST/CONTEM CNTXT,2024
The University of Texas at Austin,LAH,351E,GENDER EQUALITY IN WORLD DEVEL,2024
The University of Texas at Austin,LAH,351R,SOCIAL INEQUALITY/HEALTH IN US,2024
The University of Texas at Austin,LAH,358Q,SUPERVISED RESEARCH,2024
The University of Texas at Austin,LAH,368T,HONORS TUTORIAL COURSE I,2024
The University of Texas at Austin,LAR,347K,LIVING SYSTEMS DESIGN I,2024
The University of Texas at Austin,LAR,342R,TPCS IN LANDSCAPE ARCH HISTORY,2024
The University of Texas at Austin,LAR,342K,HIST/THEORS OF LANDSCP ARCH I,2024
The University of Texas at Austin,INB,359K,PRINCIPLES OF ANIMAL BEHAVIOR,2024
The University of Texas at Austin,INB,359L,ANIMAL BEHAVIOR LABORATORY,2024
The University of Texas at Austin,INB,364,MICROBIAL ECOLOGY,2024
The University of Texas at Austin,INB,365S,HUMAN SYSTEMS PHYSIOLOGY,2024
The University of Texas at Austin,INB,370,EVOLUTION,2024
The University of Texas at Austin,INB,177,UNDERGRADUATE RESEARCH,2024
The University of Texas at Austin,INB,208L,FIELD BIOLOGY,2024
The University of Texas at Austin,INB,237,TOPICS IN BIOLOGY,2024
The University of Texas at Austin,INB,277,UNDERGRADUATE RESEARCH,2024
The University of Texas at Austin,INB,321G,PRINCPLS OF COMPUTATIONAL BIO,2024
The University of Texas at Austin,INB,346,HUMAN BIOLOGY,2024
The University of Texas at Austin,INB,337,TOPICS IN BIOLOGY,2024
The University of Texas at Austin,INB,322,STRUC/PHYS/REPRO OF SEED PLANT,2024
The University of Texas at Austin,INB,377,UNDERGRADUATE RESEARCH,2024
The University of Texas at Austin,INB,379H,HONORS TUTORIAL COURSE,2024
The University of Texas at Austin,INB,446L,HUMAN MICROSCOPIC/GROSS ANAT,2024
The University of Texas at Austin,INB,165U,HUMAN SYSTEMS PHYSIO LAB,2024
The University of Texas at Austin,INB,373,ECOLOGY,2024
The University of Texas at Austin,INB,373L,ECOLOGY LABORATORY,2024
The University of Texas at Austin,I,310D,INTRO HUMAN-CENTERED DATA SCI,2024
The University of Texas at Austin,I,310J,INTRO SOCIAL JUSTICE INFORMTCS,2024
The University of Texas at Austin,I,310M,INTRO TO HEALTH INFORMATCS,2024
The University of Texas at Austin,I,310S,INTRO TO SOCIAL INFORMATICS,2024
The University of Texas at Austin,I,310U,INTRO USER EXPERIENCE DESIGN,2024
The University of Texas at Austin,I,320,TOPICS IN INFORMATICS,2024
The University of Texas at Austin,I,320C,TPCS CULTR HERITAGE INFORMTCS,2024
The University of Texas at Austin,I,320D,TPCS IN HUMAN-CENTERD DATA SCI,2024
The University of Texas at Austin,I,320J,TPCS SOCIAL JUSTICE INFORMATCS,2024
The University of Texas at Austin,I,320M,TOPICS IN HEALTH INFORMATICS,2024
The University of Texas at Austin,I B,320F,FOUNDATIONS OF INTERNATL BUSN,2024
The University of Texas at Austin,I,679HB,HONORS THESIS,2024
The University of Texas at Austin,I,679HA,HONORS THESIS,2024
The University of Texas at Austin,I,379C,CAPSTONE,2024
The University of Texas at Austin,I,378R,RESEARCH EXPERIENCE,2024
The University of Texas at Austin,I,372,CAREER SUCCESS IN THE DGTL ORG,2024
The University of Texas at Austin,I,310C,INTRO CULTRL HERITAGE INFRMTCS,2024
The University of Texas at Austin,I,320U,TPCS IN USER EXPERIENCE DESIGN,2024
The University of Texas at Austin,I,320S,TOPICS IN SOCIAL INFORMATICS,2024
The University of Texas at Austin,I B,350,INTERNATIONAL TRADE,2024
The University of Texas at Austin,I,306,STATISTICS FOR INFORMATICS,2024
The University of Texas at Austin,I,305,RESEARCH METHDS FOR INFMTCS,2024
The University of Texas at Austin,HMN,368H,HONORS TUTORIAL COURSE I,2024
The University of Texas at Austin,I,304,PROGRAMMING FOR INFORMATICS,2024
The University of Texas at Austin,I,302,ACADEMIC SUCCESS IN DGTL UNIV,2024
The University of Texas at Austin,I,301,INTRODUCTION TO INFORMATICS,2024
The University of Texas at Austin,HMN,369H,HONORS TUTORIAL COURSE II,2024
The University of Texas at Austin,I B,362,GLOBAL REGULATORY STRATEGY,2024
The University of Texas at Austin,INB,122L,STRUCT/PHYS/REP SEED PLANT LAB,2024
The University of Texas at Austin,I B,360D,INTERNATIONAL SECURITY,2024
The University of Texas at Austin,I B,366,INTL ACCTING/TRANSFER PRICING,2024
The University of Texas at Austin,I B,367C,INTERCULTURAL MANAGEMENT,2024
The University of Texas at Austin,I B,367D,GLOBAL ENTREPRENEURSHIP,2024
The University of Texas at Austin,I B,368,GLOBAL VALUE CHAINS,2024
The University of Texas at Austin,I B,372T,TOPICS IN INTERNATL BUSINESS,2024
The University of Texas at Austin,I B,376,INTERNATIONAL FINANCE,2024
The University of Texas at Austin,I B,379C,INDEP RSCH IN INTL BUSINESS,2024
The University of Texas at Austin,INB,453L,ENTOMOLOGY,2024
The University of Texas at Austin,ITD,301D,INTRO TO DESIGN THINKING,2024
The University of Texas at Austin,ITD,330T,TOPICS IN INNOVATIVE DESIGN,2024
The University of Texas at Austin,ITD,350,ADV TPCS IN INTEGRATED DSGN,2024
The University of Texas at Austin,ITD,375,CAPSTONE IN INTEGRATED DSGN,2024
The University of Texas at Austin,ITL,320,ADVANCED ITALIAN,2024
The University of Texas at Austin,ITL,328,COMPOSITION AND CONVERSATION,2024
The University of Texas at Austin,ITL,330,TOPICS IN ITALIAN STUDIES,2024
The University of Texas at Austin,ITL,611C,INTERMEDIATE ITALIAN,2024
The University of Texas at Austin,ITL,601C,BEGINNING ITALIAN,2024
The University of Texas at Austin,J,160G,JOURNALISM INTERNSHIP,2024
The University of Texas at Austin,ITD,150T,TPCS IN ADV INNOVATIVE DSGN,2024
The University of Texas at Austin,IRG,301,INTRO TO IRG,2024
The University of Texas at Austin,IRG,320F,FOUNDTN INTL RELS/GLOBAL STDS,2024
The University of Texas at Austin,IRG,378,CAPSTONE RESEARCH IN IRG,2024
The University of Texas at Austin,IRG,678HA,HONORS TUTORIAL COURSE,2024
The University of Texas at Austin,ITC,347R,RACE/MIGRATION: MEDITERRANEAN,2024
The University of Texas at Austin,ITD,150,ADV TPCS IN INTEGRATED DSGN,2024
The University of Texas at Austin,ITD,111,INTRO TO DSGN/ARTFCL INTEL,2024
The University of Texas at Austin,ITD,106,PRES/IMPROV SKILLS IN DSGN,2024
The University of Texas at Austin,ITD,104,DESIGN IN BUSINESS,2024
The University of Texas at Austin,ITD,102,SKETCHNG FOR THINKING/COMM,2024
The University of Texas at Austin,ITD,101,INTRO TO INTEGRATED DESIGN,2024
The University of Texas at Austin,J,332I,THE INTERVIEW PROCESS,2024
The University of Texas at Austin,J,334P,PODCAST PRODUCTION,2024
The University of Texas at Austin,J,336F,SOCIAL MEDIA JOURNALISM,2024
The University of Texas at Austin,J,336M,MUSIC JOURNALISM,2024
The University of Texas at Austin,J,337F,LONG-FORM FEATURE WRITING,2024
The University of Texas at Austin,J,337L,FOOD JOURNALISM,2024
The University of Texas at Austin,J,339T,TOPICS IN SPECIAL JOURN SKILLS,2024
The University of Texas at Austin,J,342G,RPT WORLD: CRIT EXAM US NEWS,2024
The University of Texas at Austin,J,347F,REPORTING LATIN AMERICA,2024
The University of Texas at Austin,J,348D,GENDER & THE NEWS,2024
The University of Texas at Austin,J,348G,BUSINESS OF SPORTS MEDIA,2024
The University of Texas at Austin,J,349L,NEWS LITERACY/DIGITAL AGE,2024
The University of Texas at Austin,J,349N,NEWS MEDIA AND POLITICS,2024
The University of Texas at Austin,J,349T,TPCS IN UNDER & RPTG SOCL ISS,2024
The University of Texas at Austin,J,350F,MEDIA LAW,2024
The University of Texas at Austin,J,351F,"""JOURN, SOCIETY/CITIZEN JRNLST",2024
The University of Texas at Austin,J,352F,ETHICS IN JOURNALISM,2024
The University of Texas at Austin,J,381M,COMP MEDIA/DATA SCIENCE,2024
The University of Texas at Austin,J,363W,REPORTING CAPSTONE,2024
The University of Texas at Austin,J,363Q,CAPSTONE IN PODCASTING,2024
The University of Texas at Austin,J,331M,MEDIA INNOV/ENTRPRENEURSHIP,2024
The University of Texas at Austin,J,363K,NEWS DOCUMENTARIES,2024
The University of Texas at Austin,J,363C,BROADCAST CAPSTONE,2024
The University of Texas at Austin,J,362F,JOURNALISM PORTFOLIO,2024
The University of Texas at Austin,J,360F,INTERNSHIP,2024
The University of Texas at Austin,J,358N,ONLINE INCIVILITY,2024
The University of Texas at Austin,J,356R,RACE/DIGITAL MEDIA CULTURES,2024
The University of Texas at Austin,J,354S,CONTEMP ISSUES/SPORTS JOUR,2024
The University of Texas at Austin,J,363D,DIGITAL INNOVS CAPSTONE,2024
The University of Texas at Austin,J,330M,TRUE CRIME PODCASTS,2024
The University of Texas at Austin,J,330C,TELEVISION REPORTING,2024
The University of Texas at Austin,J,301F,FUND ISSUES IN JOURNALISM,2024
The University of Texas at Austin,J,302F,DIGITAL STORYTELLING BASICS,2024
The University of Texas at Austin,J,304F,THE JOURNALIST VOICE,2024
The University of Texas at Austin,J,308S,INTRODUCTION TO MEDIA STUDIES,2024
The University of Texas at Austin,J,310F,REPORTING: WORDS,2024
The University of Texas at Austin,J,311F,REPORTING: IMAGES,2024
The University of Texas at Austin,J,327D,REPORTING WITH DATA,2024
The University of Texas at Austin,J,326F,REPORTING SPORTS,2024
The University of Texas at Austin,J,326C,INTRO CODING FOR JOURNALISTS,2024
The University of Texas at Austin,J,322P,REPORTING PUBLIC ISSUES,2024
The University of Texas at Austin,J,317,JOURNALISM PRACTICES,2024
The University of Texas at Austin,J,330G,CREATIVE NONFICT/MAGS & BOOKS,2024
The University of Texas at Austin,J,313P,MULTIMEDIA NEWS REPORTING,2024
The University of Texas at Austin,INF,385T,SPECIAL TOPICS IN INFO SCIENCE,2024
The University of Texas at Austin,INB,463L,PLANT SYSTEMATICS,2024
The University of Texas at Austin,INF,380E,PERSPECTIVES ON INFORMATION,2024
The University of Texas at Austin,INF,382C,UNDERSTANDING & SERVING USERS,2024
The University of Texas at Austin,M E,366J,MECH ENGR DSGN METHODOLOGY,2024
The University of Texas at Austin,M E,366L,OPERATIONS RESEARCH MODELS,2024
The University of Texas at Austin,M E,368C,ADDITIVE MANUFACTURING,2024
The University of Texas at Austin,M E,369P,APPLIC PROGRAMMING FOR ENGR,2024
The University of Texas at Austin,M E,371D,MEDICAL DEVICE DESIGN/MANU,2024
The University of Texas at Austin,M E,377K,PROJECTS IN MECH ENGR,2024
The University of Texas at Austin,M E,378E,NANOTECH FOR SUSTAINBL ENRG,2024
The University of Texas at Austin,M E,378K,MECH BEHAVIOR OF MATERIALS,2024
The University of Texas at Austin,M E,379N,ENGINEERING ACOUSTICS,2024
The University of Texas at Austin,M E,379M,TOPICS IN MECHANICAL ENGR,2024
The University of Texas at Austin,M E,384Q,DESIGN OF CONTROL SYSTEMS,2024
The University of Texas at Austin,M E,386Q,MATERIALS SCI-STRUCT & PROPS,2024
The University of Texas at Austin,M E,387R,MAT SCI-EXPERIMENTAL TECHS,2024
The University of Texas at Austin,M E,390V,ADVANCED NUCLEAR ENGINEERING,2024
The University of Texas at Austin,M E,392M,ADVANCED MECHANICAL DESIGN,2024
The University of Texas at Austin,M E,392Q,MANUFACTURING,2024
The University of Texas at Austin,M E,396P,APPLIC PROGRAMMING FOR ENGRS,2024
The University of Texas at Austin,M E,397,CURRENT STUDIES IN ENGR,2024
The University of Texas at Austin,M E,384N,ACOUSTICS,2024
The University of Texas at Austin,M E,383Q,ANALYSIS OF MECH SYSTEMS,2024
The University of Texas at Austin,M E,382R,TOPICS IN COMBUSTION,2024
The University of Texas at Austin,M E,381R,HEAT TRANSFER & RATE PROCESSES,2024
The University of Texas at Austin,M E,381P,DYNAMICS OF FLUIDS,2024
The University of Texas at Austin,M E,364L,AUTO CONTROL SYSTEM DESIGN,2024
The University of Texas at Austin,M E,354M,BIOMECHANICS OF HUMAN MOVEMENT,2024
The University of Texas at Austin,M E,144L,DYNAMIC SYSTEMS & CONTROLS LAB,2024
The University of Texas at Austin,M E,177K,PROJECTS IN MECH ENGR,2024
The University of Texas at Austin,M E,210,ENGINEERING DESIGN GRAPHICS,2024
The University of Texas at Austin,M E,134L,MATERIALS ENGINEERING LAB,2024
The University of Texas at Austin,M E,139L,EXPERIMENTAL HEAT TRANSFER,2024
The University of Texas at Austin,M E,140L,MECHATRONICS LABORATORY,2024
The University of Texas at Austin,M E,335,ENGINEERING STATISTICS,2024
The University of Texas at Austin,M E,336,MATERIALS PROCESSING,2024
The University of Texas at Austin,M E,336P,CONCEPTS NUC/RADIATN ENGR,2024
The University of Texas at Austin,M E,337C,INTRO TO NUCLEAR POWER SYSTEMS,2024
The University of Texas at Austin,M E,337F,NUCLEAR ENVIRONMENTAL PROTECTN,2024
The University of Texas at Austin,M E,338,MACHINE ELEMENTS,2024
The University of Texas at Austin,M E,339,HEAT TRANSFER,2024
The University of Texas at Austin,M E,353,ENGINEERING FINANCE,2024
The University of Texas at Austin,M E,334,MATERIALS ENGINEERING,2024
The University of Texas at Austin,M E,350,MACHINE TOOL OPERATNS FOR ENGR,2024
The University of Texas at Austin,M E,344,DYNAMIC SYSTEMS & CONTROLS,2024
The University of Texas at Austin,M E,343,THERMAL-FLUID SYSTEMS,2024
The University of Texas at Austin,M E,340,MECHATRONICS,2024
The University of Texas at Austin,M E,330,FLUID MECHANICS,2024
The University of Texas at Austin,M E,266K,MECHANICAL ENG DESIGN PROJECT,2024
The University of Texas at Austin,M E,266P,DESIGN PROJECT LABORATORY,2024
The University of Texas at Austin,M E,302,INTRO ENGINEERING DSGN/GRAPHCS,2024
The University of Texas at Austin,M E,310T,APPLIED THERMODYNAMICS,2024
The University of Texas at Austin,M E,314D,DYNAMICS,2024
The University of Texas at Austin,M E,316T,THERMODYNAMICS,2024
The University of Texas at Austin,M E,318M,PROGRAM & ENGR COMP METHODS,2024
The University of Texas at Austin,MAN,101H,LEADRSHP/DVRSTY/INNVTN: HON,2024
The University of Texas at Austin,MAL,330,TOPICS IN MALAYALAM LANG & LIT,2024
The University of Texas at Austin,MAL,312K,SECOND-YEAR MALAYALAM I,2024
The University of Texas at Austin,M S,339,ADVANCE MILITARY SCIENCE IV-A,2024
The University of Texas at Austin,M S,329,ADVANCE MILITARY SCIENCE III-A,2024
The University of Texas at Austin,M S,304,AMER MLTRY HIST: 1775-PRSNT,2024
The University of Texas at Austin,M S,219,BASIC MILITARY SCIENCE II-A,2024
The University of Texas at Austin,MAL,506,FIRST-YEAR MALAYALAM I,2024
The University of Texas at Austin,M S,209,BASIC MILITARY SCIENCE I-A,2024
The University of Texas at Austin,M E,679HA,UNDERGRADUATE HONORS THESIS,2024
The University of Texas at Austin,LIN,306,INTRO TO THE STUDY OF LANGUAGE,2024
The University of Texas at Austin,LIN,312C,CULTURE AND COMMUNICATION,2024
The University of Texas at Austin,LIN,315,SPEECH SCIENCE,2024
The University of Texas at Austin,LIN,344K,PHONETICS-PROD/PERCEPT OF SPE,2024
The University of Texas at Austin,LIN,345,LANG CHANGE & LANG VARIATION,2024
The University of Texas at Austin,LIN,350,SPEC TPCS IN STUDY OF LANGUAGE,2024
The University of Texas at Austin,LIN,350C,LANGUAGE AND THE BRAIN,2024
The University of Texas at Austin,LIN,350E,WHY CHINESE HAS NO ALPHABET,2024
The University of Texas at Austin,LIN,351,LANGUAGE AND IDENTITY,2024
The University of Texas at Austin,LIN,357,UNDERGRADUATE RESEARCH,2024
The University of Texas at Austin,LIN,364,INTRO TO PSYCHOLINGUISTICS,2024
The University of Texas at Austin,LIN,371,MCHN LEARNING TEXT ANALYSIS,2024
The University of Texas at Austin,LIN,372J,MEANING AND MESSAGE,2024
The University of Texas at Austin,LIN,372K,SOUND PTRNS: FROM SOUND TO WRD,2024
The University of Texas at Austin,LIN,372L,SYN/SEM: STRUC/MEAN OF UTTRNCS,2024
The University of Texas at Austin,LIN,373P,INTRO TO COGNITIVE SCIENCE,2024
The University of Texas at Austin,LIN,374M,SOCIOLINGUISTICS,2024
The University of Texas at Austin,LIN,379,CONF COURSE IN LINGUISTICS,2024
The University of Texas at Austin,LEB,380,TPCS IN LEGAL ENVRNMNT OF BUSN,2024
The University of Texas at Austin,LEB,320F,FNDTNS OF BUSN LAW/ETHICS,2024
The University of Texas at Austin,LEB,323,BUSINESS LAW AND ETHICS,2024
The University of Texas at Austin,LEB,372T,TOPICS IN LEGAL ENVIR OF BUSN,2024
The University of Texas at Austin,LEB,363,REAL ESTATE LAW,2024
The University of Texas at Austin,LEB,334M,HEALTHCARE LAW AND POLICY,2024
The University of Texas at Austin,LEB,323H,BUSINESS LAW AND ETHICS HON,2024
The University of Texas at Austin,M,302,INTRODUCTION TO MATHEMATICS,2024
The University of Texas at Austin,M,305G,PREPARATION FOR CALCULUS,2024
The University of Texas at Austin,M,310P,MODERN MATHEMATICS: PLAN II,2024
The University of Texas at Austin,M,315C,FUNCTIONS AND MODELING,2024
The University of Texas at Austin,M,316K,FOUNDATIONS OF ARITHMETIC,2024
The University of Texas at Austin,M,316L,FNDTNS OF GEOM/STATS/PROBABLTY,2024
The University of Texas at Austin,M,325K,DISCRETE MATHEMATICS,2024
The University of Texas at Austin,M,329F,THEORY OF INTEREST,2024
